INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
237362439,12/03/2021,18:50:00,QUEENS,103,0,,false,<18,M,BLACK,25-44,M,BLACK,"1,052,878","196,967",40.70704775600007,-73.75247131199995,POINT (-73.75247131199995 40.70704775600007)
228717038,05/26/2021,01:06:00,BRONX,44,0,,false,,,,25-44,M,BLACK HISPANIC,"1,007,191","242,308",40.83173334600008,-73.917102001,POINT (-73.917102001 40.83173334600008)
228109390,05/12/2021,23:11:00,BROOKLYN,83,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,006,489","190,021",40.68822079700004,-73.91981169999997,POINT (-73.91981169999997 40.68822079700004)
237967321,12/17/2021,00:10:00,BRONX,44,0,MULTI DWELL - APT BUILD,true,,,,25-44,M,BLACK,"1,007,501","243,434",40.834823081000025,-73.91597788499998,POINT (-73.91597788499998 40.834823081000025)
224652832,02/21/2021,15:28:00,QUEENS,113,0,,false,<18,M,BLACK,<18,M,BLACK,"1,043,970","188,448",40.683729750000055,-73.78467642099997,POINT (-73.78467642099997 40.683729750000055)
237362441,12/04/2021,03:05:00,BROOKLYN,75,0,,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,"1,012,775","184,491",40.67302418400004,-73.89716896599998,POINT (-73.89716896599998 40.67302418400004)
235457028,10/24/2021,20:49:00,BRONX,46,0,,true,18-24,M,BLACK,18-24,M,BLACK,"1,012,088","251,301",40.85640240700008,-73.89936891599997,POINT (-73.89936891599997 40.85640240700008)
236285199,11/14/2021,21:42:00,QUEENS,115,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"1,016,209","217,837",40.764539135000064,-73.88463110599997,POINT (-73.88463110599997 40.764539135000064)
222563766,01/03/2021,21:21:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,true,18-24,M,BLACK,18-24,M,BLACK,"1,005,947","235,372",40.81269913700004,-73.92161973599997,POINT (-73.92161973599997 40.81269913700004)
228890262,05/28/2021,02:56:00,MANHATTAN,32,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,001,404","240,417",40.82655622700002,-73.93801869399994,POINT (-73.93801869399994 40.82655622700002)
237710987,12/10/2021,19:30:00,BRONX,52,0,,false,,,,25-44,M,BLACK,"1,017,440","256,046",40.86940749200004,-73.87999831299999,POINT (-73.87999831299999 40.86940749200004)
236254076,11/13/2021,16:59:00,BRONX,44,0,BAR/NIGHT CLUB,false,18-24,M,BLACK,25-44,M,BLACK HISPANIC,"1,006,999","245,897",40.841584606000026,-73.91778363799993,POINT (-73.91778363799993 40.841584606000026)
229608118,06/16/2021,09:04:00,BROOKLYN,69,2,MULTI DWELL - PUBLIC HOUS,false,25-44,F,BLACK,25-44,M,WHITE HISPANIC,"1,013,238","175,487",40.648308698000044,-73.89553856199996,POINT (-73.89553856199996 40.648308698000044)
232264784,08/13/2021,15:50:00,BROOKLYN,83,0,,false,,,,25-44,M,WHITE HISPANIC,"1,009,950","192,049",40.69377781500003,-73.90732424299993,POINT (-73.90732424299993 40.69377781500003)
238481445,12/31/2021,04:25:00,BROOKLYN,70,0,,false,,,,25-44,M,BLACK,"995,435","174,621",40.64597209200008,-73.95969593099994,POINT (-73.95969593099994 40.64597209200008)
225168409,03/04/2021,21:18:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,"1,022,060","181,954",40.66602590700006,-73.86371086499997,POINT (-73.86371086499997 40.66602590700006)
230311080,07/01/2021,13:50:00,MANHATTAN,30,0,,false,18-24,M,BLACK,25-44,M,BLACK,"996,959","237,594",40.81881540500007,-73.95408520999997,POINT (-73.95408520999997 40.81881540500007)
231246225,07/22/2021,06:32:00,MANHATTAN,34,0,GROCERY/BODEGA,true,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,"1,005,596","254,339",40.86475888300004,-73.92282737999993,POINT (-73.92282737999993 40.86475888300004)
229339488,06/09/2021,04:57:00,BRONX,41,0,,false,,,,25-44,M,BLACK HISPANIC,"1,011,949","239,415",40.82377925000004,-73.89992047999993,POINT (-73.89992047999993 40.82377925000004)
236131895,11/10/2021,21:08:00,BRONX,48,0,,false,,,,18-24,M,WHITE HISPANIC,"1,011,751","246,839",40.844156600000076,-73.90060544899995,POINT (-73.90060544899995 40.844156600000076)
233173932,09/04/2021,03:28:00,BRONX,45,0,,false,,,,25-44,M,BLACK,"1,032,170","260,888",40.88262959000008,-73.82670539599997,POINT (-73.82670539599997 40.88262959000008)
225489749,03/11/2021,22:14:00,BRONX,49,0,,false,,,,18-24,M,BLACK,"1,026,424","251,705",40.857454424000025,-73.84754276399997,POINT (-73.84754276399997 40.857454424000025)
235289907,10/21/2021,10:30:00,BROOKLYN,70,0,,false,,,,25-44,M,BLACK,"998,880","170,274",40.63403548700006,-73.94729118999999,POINT (-73.94729118999999 40.63403548700006)
232188181,08/12/2021,21:01:00,BROOKLYN,75,0,,false,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,"1,014,131","180,549",40.662199804000075,-73.89229806999998,POINT (-73.89229806999998 40.662199804000075)
236458891,11/18/2021,16:55:00,QUEENS,115,0,,false,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,021,735","214,309",40.75483398500006,-73.86470223099997,POINT (-73.86470223099997 40.75483398500006)
234071999,09/24/2021,03:15:00,QUEENS,113,0,,false,,,,25-44,M,BLACK,"1,049,434","184,137",40.67185851800008,-73.76501733899994,POINT (-73.76501733899994 40.67185851800008)
235757726,10/31/2021,14:24:00,BROOKLYN,79,0,,true,25-44,M,BLACK,45-64,M,BLACK,"1,000,382","192,387",40.69472815800003,-73.94182674699994,POINT (-73.94182674699994 40.69472815800003)
226419174,04/01/2021,16:05:00,BROOKLYN,70,0,,true,,,,25-44,M,BLACK,"995,686","175,156",40.64744023100008,-73.95879053699997,POINT (-73.95879053699997 40.64744023100008)
231390983,07/26/2021,20:15:00,BROOKLYN,79,0,,false,,,,25-44,M,BLACK,"998,486","187,457",40.681199692000064,-73.94867445499993,POINT (-73.94867445499993 40.681199692000064)
233790860,09/18/2021,23:17:00,BRONX,44,0,,true,,,,<18,M,BLACK HISPANIC,"1,010,270","246,284",40.84263777600006,-73.90596032999997,POINT (-73.90596032999997 40.84263777600006)
227344214,04/24/2021,22:30:00,MANHATTAN,25,0,GROCERY/BODEGA,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,"1,001,507","232,216",40.804046578000055,-73.93766760899997,POINT (-73.93766760899997 40.804046578000055)
232986096,09/01/2021,02:24:00,BROOKLYN,63,0,,false,,,,18-24,M,BLACK,"1,009,834","156,615",40.59651950800003,-73.90787692899994,POINT (-73.90787692899994 40.59651950800003)
232299784,08/16/2021,00:26:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,001,469","191,733",40.69293103200005,-73.93790851499993,POINT (-73.93790851499993 40.69293103200005)
226204063,03/27/2021,19:30:00,MANHATTAN,7,0,,false,<18,M,BLACK,<18,M,WHITE HISPANIC,"990,097","200,118",40.71596070600003,-73.97890946799998,POINT (-73.97890946799998 40.71596070600003)
224817401,02/24/2021,16:40:00,MANHATTAN,25,0,,false,18-24,M,WHITE HISPANIC,<18,M,BLACK,"1,001,065","234,582",40.81054144700005,-73.93925822599994,POINT (-73.93925822599994 40.81054144700005)
230448653,07/04/2021,21:05:00,BROOKLYN,83,0,,true,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"1,008,203","191,229",40.691532006000045,-73.91362703999994,POINT (-73.91362703999994 40.691532006000045)
229822332,06/19/2021,22:00:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,005,372","183,781",40.67109615100002,-73.92385895099994,POINT (-73.92385895099994 40.67109615100002)
229034050,06/02/2021,04:30:00,QUEENS,113,0,,false,,,,25-44,M,BLACK,"1,051,091","190,479",40.68925345100007,-73.75898108699994,POINT (-73.75898108699994 40.68925345100007)
234985330,10/14/2021,11:55:00,BRONX,44,0,,false,,,,25-44,M,BLACK HISPANIC,"1,007,072","239,961",40.825291812000046,-73.91754000199995,POINT (-73.91754000199995 40.825291812000046)
230563798,07/07/2021,00:28:00,BROOKLYN,75,0,,false,,,,45-64,M,BLACK,"1,018,550","186,754",40.67921511200007,-73.87633862899997,POINT (-73.87633862899997 40.67921511200007)
227950663,05/08/2021,03:05:00,BRONX,41,0,,false,25-44,M,BLACK HISPANIC,25-44,F,BLACK HISPANIC,"1,015,849","233,172",40.806630883000025,-73.88585855399998,POINT (-73.88585855399998 40.806630883000025)
233651083,09/16/2021,00:16:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,F,BLACK,"1,001,945","157,468",40.59888008100006,-73.93628190099997,POINT (-73.93628190099997 40.59888008100006)
230418793,07/02/2021,23:13:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,F,BLACK,"1,023,464","262,043",40.88584267800008,-73.85818261899993,POINT (-73.85818261899993 40.88584267800008)
229643179,06/16/2021,23:30:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,ASIAN / PACIFIC ISLANDER,"999,070","193,133",40.69677804900005,-73.94655639599996,POINT (-73.94655639599996 40.69677804900005)
232924793,08/30/2021,18:35:00,MANHATTAN,24,0,,false,18-24,M,BLACK,65+,M,WHITE HISPANIC,"994,327","230,100",40.79824984200008,-73.96360558899994,POINT (-73.96360558899994 40.79824984200008)
226542151,04/05/2021,23:15:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,true,45-64,M,BLACK,18-24,F,BLACK,"1,010,363","182,581",40.667789106000036,-73.90587160499997,POINT (-73.90587160499997 40.667789106000036)
227647465,05/01/2021,00:22:00,BRONX,46,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,011,829","249,524",40.85152588600005,-73.90031249299993,POINT (-73.90031249299993 40.85152588600005)
230611230,07/08/2021,22:29:00,BROOKLYN,83,0,,false,,,,25-44,M,BLACK,"1,009,333","191,223",40.69151240700006,-73.90955229099995,POINT (-73.90955229099995 40.69151240700006)
224079786,02/07/2021,14:49:00,QUEENS,113,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,052,918","192,366",40.69441882500007,-73.75237394999994,POINT (-73.75237394999994 40.69441882500007)
229822599,06/19/2021,22:45:00,QUEENS,110,0,,false,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,015,182","210,904",40.74551347800008,-73.88837041299998,POINT (-73.88837041299998 40.74551347800008)
227089383,04/16/2021,15:00:00,STATEN ISLAND,120,0,,false,18-24,M,BLACK,18-24,M,BLACK,"951,331","172,632",40.64045859600003,-74.11861636099997,POINT (-74.11861636099997 40.64045859600003)
233799737,09/20/2021,04:05:00,MANHATTAN,34,0,,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,"1,006,294","252,944",40.86092831600007,-73.920308429,POINT (-73.920308429 40.86092831600007)
231089374,07/19/2021,20:59:00,BRONX,47,0,GAS STATION,false,,,,25-44,M,BLACK,"1,024,478","257,224",40.87261146900005,-73.85454439799997,POINT (-73.85454439799997 40.87261146900005)
229700090,06/17/2021,13:51:00,BROOKLYN,72,0,,false,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,"981,369","173,656",40.64332996700006,-74.01038280899996,POINT (-74.01038280899996 40.64332996700006)
232267572,08/15/2021,01:00:00,QUEENS,104,0,,false,,,,18-24,M,WHITE HISPANIC,"1,009,293","200,801",40.71780186700005,-73.90966091199994,POINT (-73.90966091199994 40.71780186700005)
232193234,08/13/2021,04:40:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,true,,,,45-64,M,BLACK,"1,017,152","179,203",40.65849462400007,-73.88141572699995,POINT (-73.88141572699995 40.65849462400007)
233459106,09/10/2021,17:35:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,18-24,M,BLACK,"998,205","190,419",40.68933015300007,-73.94968144799998,POINT (-73.94968144799998 40.68933015300007)
222551460,01/03/2021,10:10:00,BROOKLYN,63,0,,false,,,,25-44,M,BLACK,"1,004,029","167,694",40.62694393200008,-73.92874748599996,POINT (-73.92874748599996 40.62694393200008)
232978776,08/31/2021,19:20:00,BROOKLYN,60,0,,false,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,F,BLACK,"983,796","149,516",40.57707107300007,-74.00163575499994,POINT (-74.00163575499994 40.57707107300007)
232592536,08/22/2021,03:00:00,BRONX,42,0,,false,18-24,M,BLACK,18-24,M,BLACK,"1,013,267","243,664",40.83543730200005,-73.89513995899993,POINT (-73.89513995899993 40.83543730200005)
231631685,07/31/2021,23:10:00,MANHATTAN,34,0,GROCERY/BODEGA,false,25-44,M,BLACK HISPANIC,65+,M,BLACK HISPANIC,"1,003,268","249,041",40.85022278400004,-73.93125903099997,POINT (-73.93125903099997 40.85022278400004)
225929564,03/21/2021,20:56:00,MANHATTAN,18,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,"988,648","215,208",40.75737987200006,-73.98412660699995,POINT (-73.98412660699995 40.75737987200006)
231369851,07/26/2021,00:26:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK HISPANIC,"1,015,390","186,661",40.67897152900008,-73.88773188799998,POINT (-73.88773188799998 40.67897152900008)
231635821,07/30/2021,17:55:00,BRONX,40,0,,false,18-24,M,BLACK,18-24,M,BLACK HISPANIC,"1,009,107","234,424",40.81008881500002,-73.91020756299997,POINT (-73.91020756299997 40.81008881500002)
229091710,06/03/2021,23:30:00,BROOKLYN,90,0,MULTI DWELL - APT BUILD,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"999,645","195,120",40.702230918000055,-73.94447824399998,POINT (-73.94447824399998 40.702230918000055)
223928176,02/03/2021,19:20:00,BROOKLYN,73,0,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,BLACK,"1,010,707","182,888",40.668630731000064,-73.90463038099993,POINT (-73.90463038099993 40.668630731000064)
235857195,11/03/2021,05:00:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,"999,980","176,498",40.65111714500005,-73.94331350299996,POINT (-73.94331350299996 40.65111714500005)
229995493,06/23/2021,23:18:00,MANHATTAN,13,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"988,886","207,857",40.737203099000055,-73.98327259799999,POINT (-73.98327259799999 40.737203099000055)
226705224,04/08/2021,12:30:00,BRONX,47,0,,false,18-24,M,BLACK,25-44,M,BLACK,"1,023,831","260,682",40.882105524000046,-73.85686339599994,POINT (-73.85686339599994 40.882105524000046)
234826525,10/11/2021,21:54:00,BRONX,46,0,,false,,,,25-44,M,BLACK HISPANIC,"1,008,648","250,546",40.85434033400003,-73.91180702799994,POINT (-73.91180702799994 40.85434033400003)
222526455,01/01/2021,17:10:00,BRONX,42,0,,false,,,,25-44,M,BLACK,"1,010,321","243,768",40.83573194000007,-73.90578578699996,POINT (-73.90578578699996 40.83573194000007)
231005013,07/17/2021,13:20:00,QUEENS,105,0,,false,18-24,M,BLACK,25-44,M,BLACK,"1,044,871","182,226",40.66664568700002,-73.78148377199994,POINT (-73.78148377199994 40.66664568700002)
232390409,08/17/2021,19:27:00,BRONX,47,0,,false,,,,18-24,M,BLACK,"1,027,786","259,592",40.87909519300007,-73.84256791399997,POINT (-73.84256791399997 40.87909519300007)
226088861,03/24/2021,20:51:00,BRONX,44,0,,false,,,,18-24,M,WHITE HISPANIC,"1,005,280","245,734",40.84114148000003,-73.923996834,POINT (-73.923996834 40.84114148000003)
227647474,05/02/2021,02:00:00,MANHATTAN,24,0,,false,,,,<18,M,BLACK,"993,480","230,424",40.79914005900008,-73.96666431799997,POINT (-73.96666431799997 40.79914005900008)
229196265,06/07/2021,02:05:00,STATEN ISLAND,120,0,,false,18-24,M,BLACK,18-24,F,BLACK,"952,388","171,081",40.63620530100008,-74.11480041999994,POINT (-74.11480041999994 40.63620530100008)
233172869,09/05/2021,04:20:00,BRONX,47,0,,false,,,,45-64,M,BLACK,"1,026,055","269,635",40.90666837700008,-73.84876478999998,POINT (-73.84876478999998 40.90666837700008)
225620486,03/13/2021,10:15:00,BROOKLYN,69,0,,false,25-44,M,BLACK,18-24,M,BLACK,"1,007,751","172,325",40.639645950000045,-73.91532284299996,POINT (-73.91532284299996 40.639645950000045)
234756219,10/09/2021,16:24:00,MANHATTAN,28,0,,false,25-44,M,BLACK,25-44,M,BLACK,"996,795","233,168",40.80666750200004,-73.95468599599997,POINT (-73.95468599599997 40.80666750200004)
233998219,09/23/2021,02:01:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,true,,,,18-24,M,BLACK,"1,011,047","239,814",40.82487717500004,-73.90317795599998,POINT (-73.90317795599998 40.82487717500004)
229904042,06/22/2021,00:49:00,BROOKLYN,67,0,,true,,,,25-44,M,BLACK,"999,475","172,871",40.64116269600004,-73.94514161199999,POINT (-73.94514161199999 40.64116269600004)
226542635,03/14/2021,23:15:00,BROOKLYN,78,0,,false,,,,25-44,M,BLACK,"991,500","191,861",40.69329614200007,-73.97385729199993,POINT (-73.97385729199993 40.69329614200007)
234666134,10/07/2021,00:38:00,MANHATTAN,33,0,,true,,,,25-44,M,BLACK,"1,001,014","244,397",40.83748093200006,-73.939417941,POINT (-73.939417941 40.83748093200006)
230278934,06/30/2021,20:22:00,BRONX,49,0,,false,,,,18-24,M,BLACK,"1,026,628","253,667",40.86283854000004,-73.84679290199995,POINT (-73.84679290199995 40.86283854000004)
226503934,04/04/2021,21:05:00,BRONX,48,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,013,843","249,122",40.85041599500005,-73.89303433099997,POINT (-73.89303433099997 40.85041599500005)
226323782,03/30/2021,23:15:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,"1,012,074","240,410",40.82650984800006,-73.89946470899997,POINT (-73.89946470899997 40.82650984800006)
223046900,01/13/2021,12:05:00,BROOKLYN,63,0,,false,18-24,M,BLACK,18-24,M,WHITE HISPANIC,"1,004,887","165,697",40.62146063000005,-73.92566264299995,POINT (-73.92566264299995 40.62146063000005)
230234500,06/29/2021,17:35:00,BROOKLYN,71,0,,false,,,,<18,M,BLACK,"995,628","181,599",40.66512493100004,-73.95898867799998,POINT (-73.95898867799998 40.66512493100004)
229496691,06/13/2021,06:29:00,BRONX,40,0,,false,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,"1,009,100","231,465",40.80196719800006,-73.91024380199997,POINT (-73.91024380199997 40.80196719800006)
231974220,08/09/2021,00:11:00,QUEENS,101,0,,false,,,,25-44,M,BLACK,"1,051,599","157,183",40.59785958500004,-73.75748170199995,POINT (-73.75748170199995 40.59785958500004)
237011779,11/27/2021,16:30:00,MANHATTAN,23,0,,false,18-24,M,BLACK,25-44,M,BLACK,"998,811","229,459",40.79648422100007,-73.94741177999998,POINT (-73.94741177999998 40.79648422100007)
227950645,05/06/2021,20:13:00,BROOKLYN,83,0,,false,,,,25-44,M,BLACK,"1,007,714","189,108",40.68571166000004,-73.91539775799998,POINT (-73.91539775799998 40.68571166000004)
238238212,12/23/2021,04:05:00,QUEENS,114,0,BAR/NIGHT CLUB,false,,,,25-44,F,BLACK,"1,009,215","219,725",40.769743719000076,-73.90987205399993,POINT (-73.90987205399993 40.769743719000076)
238238212,12/23/2021,04:05:00,QUEENS,114,0,BAR/NIGHT CLUB,true,,,,25-44,F,BLACK,"1,009,215","219,725",40.769743719000076,-73.90987205399993,POINT (-73.90987205399993 40.769743719000076)
229192994,06/04/2021,16:58:00,BRONX,44,0,MULTI DWELL - APT BUILD,false,<18,M,WHITE HISPANIC,<18,F,WHITE HISPANIC,"1,008,846","245,939",40.84169493300004,-73.91110819299998,POINT (-73.91110819299998 40.84169493300004)
237225358,12/02/2021,00:38:00,BROOKLYN,67,0,,false,,,,18-24,M,BLACK,"998,434","174,062",40.64443346300004,-73.94889011399994,POINT (-73.94889011399994 40.64443346300004)
225663425,03/15/2021,22:55:00,BROOKLYN,94,0,,false,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,"995,524","207,360",40.73583298700004,-73.95932043299997,POINT (-73.95932043299997 40.73583298700004)
236168672,11/11/2021,02:20:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,005,514","235,740",40.81371024600002,-73.923182807,POINT (-73.923182807 40.81371024600002)
227384908,04/26/2021,07:48:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,025,831","269,040",40.90503635500005,-73.84957884199997,POINT (-73.84957884199997 40.90503635500005)
223603110,01/26/2021,22:25:00,BROOKLYN,72,0,MULTI DWELL - APT BUILD,false,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,"981,530","173,860",40.64388995400003,-74.00980274499993,POINT (-74.00980274499993 40.64388995400003)
238147753,12/21/2021,11:30:00,QUEENS,103,0,,false,,,,18-24,M,BLACK HISPANIC,"1,042,290","197,554",40.70873471300007,-73.79065530299994,POINT (-73.79065530299994 40.70873471300007)
231866066,08/05/2021,17:35:00,QUEENS,105,0,,false,,,,25-44,M,BLACK,"1,054,362","196,224",40.70499677000004,-73.74712652899994,POINT (-73.74712652899994 40.70499677000004)
237044993,11/28/2021,12:30:00,QUEENS,105,0,,false,,,,25-44,M,BLACK,"1,058,044","196,641",40.706111392000025,-73.73384206599997,POINT (-73.73384206599997 40.706111392000025)
232444800,08/18/2021,20:21:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,true,,,,<18,M,BLACK,"1,004,580","183,838",40.67125445700003,-73.926713851,POINT (-73.926713851 40.67125445700003)
236054432,11/08/2021,15:09:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,BLACK,"1,023,399","253,062",40.861192909000074,-73.85847016999998,POINT (-73.85847016999998 40.861192909000074)
238040458,12/17/2021,20:59:00,MANHATTAN,34,0,,false,,,,18-24,M,BLACK HISPANIC,"1,004,796","255,322",40.867458818000046,-73.92571667599998,POINT (-73.92571667599998 40.867458818000046)
228918111,05/31/2021,19:50:00,BROOKLYN,83,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,"1,009,422","191,993",40.69362562500004,-73.90922848099996,POINT (-73.90922848099996 40.69362562500004)
227182806,04/21/2021,00:06:00,BROOKLYN,76,0,,false,,,,45-64,M,BLACK,"986,845","187,885",40.68238552100007,-73.99064517199997,POINT (-73.99064517199997 40.68238552100007)
233459104,09/12/2021,14:09:00,BROOKLYN,67,0,,true,,,,18-24,M,BLACK,"1,004,723","175,874",40.64939470600007,-73.92622252999998,POINT (-73.92622252999998 40.64939470600007)
236878031,11/23/2021,21:59:00,MANHATTAN,34,0,,false,,,,25-44,M,BLACK,"1,005,445","255,310",40.867424347000046,-73.92337023299996,POINT (-73.92337023299996 40.867424347000046)
232861015,08/28/2021,19:48:00,BROOKLYN,83,0,,false,,,,25-44,M,BLACK,"1,007,906","190,614",40.68984477200007,-73.91470017999995,POINT (-73.91470017999995 40.68984477200007)
235913273,11/05/2021,01:30:00,BRONX,48,0,MULTI DWELL - APT BUILD,true,18-24,M,WHITE HISPANIC,25-44,M,BLACK,"1,017,013","244,932",40.83890449000006,-73.88159650399997,POINT (-73.88159650399997 40.83890449000006)
238344522,12/27/2021,15:48:00,BROOKLYN,73,0,,true,,,,45-64,M,BLACK,"1,008,795","178,153",40.65563971300003,-73.91153990699996,POINT (-73.91153990699996 40.65563971300003)
234433697,10/03/2021,07:35:00,BROOKLYN,83,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK HISPANIC,45-64,M,WHITE HISPANIC,"1,006,582","193,632",40.69813192000004,-73.91946438899998,POINT (-73.91946438899998 40.69813192000004)
228482610,05/20/2021,00:45:00,BROOKLYN,79,0,,false,25-44,M,BLACK,18-24,M,BLACK,"999,780","186,919",40.67972082800003,-73.94401026099996,POINT (-73.94401026099996 40.67972082800003)
237218698,12/01/2021,22:47:00,QUEENS,105,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,"1,058,921","183,839",40.670965645000074,-73.73082081999998,POINT (-73.73082081999998 40.670965645000074)
226842287,04/12/2021,15:50:00,STATEN ISLAND,120,0,,false,25-44,M,BLACK,45-64,M,BLACK,"951,610","171,560",40.63751722000006,-74.11760587299993,POINT (-74.11760587299993 40.63751722000006)
235116949,10/17/2021,16:55:00,BRONX,44,0,,false,,,,25-44,M,BLACK,"1,007,530","244,009",40.836401212000055,-73.91587109099999,POINT (-73.91587109099999 40.836401212000055)
232496781,08/19/2021,20:32:00,BROOKLYN,77,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,004,557","183,513",40.67036245800006,-73.92679774299995,POINT (-73.92679774299995 40.67036245800006)
233210855,09/07/2021,00:30:00,BROOKLYN,81,0,,true,,,,25-44,M,BLACK,"1,006,482","189,763",40.687512664000046,-73.91983779199995,POINT (-73.91983779199995 40.687512664000046)
233431367,09/10/2021,20:16:00,BROOKLYN,60,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"990,145","148,946",40.57550458800005,-73.97878102599998,POINT (-73.97878102599998 40.57550458800005)
229861116,06/21/2021,02:06:00,BROOKLYN,84,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,F,WHITE HISPANIC,"989,978","194,182",40.69966786500004,-73.97934378699995,POINT (-73.97934378699995 40.69966786500004)
232072691,08/10/2021,00:05:00,BRONX,47,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,"1,030,304","261,267",40.883679760000064,-73.83345090499995,POINT (-73.83345090499995 40.883679760000064)
233588118,09/15/2021,01:13:00,MANHATTAN,25,0,,true,,,,25-44,M,BLACK,"1,001,508","232,696",40.80536404400005,-73.93766276299993,POINT (-73.93766276299993 40.80536404400005)
231633083,07/30/2021,22:45:00,BRONX,42,0,,false,,,,45-64,M,BLACK,"1,011,489","239,285",40.823423869000074,-73.90158306099994,POINT (-73.90158306099994 40.823423869000074)
231008086,07/16/2021,15:59:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,002,600","220,917",40.77303165400008,-73.933750461,POINT (-73.933750461 40.77303165400008)
236946082,11/25/2021,21:51:00,BRONX,43,0,,true,,,,18-24,M,BLACK HISPANIC,"1,017,818","241,190",40.82863076300004,-73.87870597599994,POINT (-73.87870597599994 40.82863076300004)
224952439,02/27/2021,04:15:00,QUEENS,114,0,COMMERCIAL BLDG,false,,,,25-44,M,BLACK,"1,000,077","216,049",40.759675131000044,-73.94287097899996,POINT (-73.94287097899996 40.759675131000044)
234756219,10/09/2021,16:24:00,MANHATTAN,28,0,,false,18-24,M,BLACK,25-44,M,BLACK,"996,795","233,168",40.80666750200004,-73.95468599599997,POINT (-73.95468599599997 40.80666750200004)
230741369,07/11/2021,15:18:00,BRONX,48,0,,true,<18,M,BLACK,<18,M,BLACK,"1,016,838","250,252",40.85350696200004,-73.88220309599996,POINT (-73.88220309599996 40.85350696200004)
232862316,08/27/2021,12:28:00,BRONX,50,0,,false,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,011,678","259,907",40.880024527000046,-73.90081581399994,POINT (-73.90081581399994 40.880024527000046)
