lat,lon
40.74577,-73.951393
40.742847,-73.950256
40.742847,-73.950256
40.742847,-73.950256
40.742847,-73.950256
40.742847,-73.950256
40.748112,-73.948181
40.744278,-73.949646
40.746143,-73.945915
40.743546,-73.958313
40.743546,-73.958313
40.778542,-73.911781
40.746288,-73.944595
40.744953,-73.946495
40.744953,-73.946495
40.745533,-73.945976
40.745533,-73.945976
40.745533,-73.945976
40.745533,-73.945976
40.745533,-73.945976
40.745533,-73.945976
40.745533,-73.945976
40.745533,-73.945976
40.745533,-73.945976
40.745533,-73.945976
40.745533,-73.945976
40.742832,-73.958458
40.742512,-73.957893
40.742832,-73.958458
40.745895,-73.946228
40.752651,-73.940399
40.75071,-73.941803
40.75071,-73.941803
40.75071,-73.941803
40.75071,-73.941803
40.752636,-73.939651
40.74287,-73.958618
40.748596,-73.941711
40.77586,-73.929314
40.747093,-73.941658
40.749409,-73.940308
40.749409,-73.940308
40.749233,-73.939995
40.74712,-73.942368
40.746037,-73.941895
40.748249,-73.938705
40.748249,-73.938705
40.7486,-73.93779
40.746288,-73.944595
40.746288,-73.944595
40.748329,-73.938606
40.749969,-73.937119
40.749969,-73.937119
40.754097,-73.939079
40.754097,-73.939079
40.754097,-73.939079
40.754097,-73.939079
40.754097,-73.939079
40.752155,-73.925743
40.752155,-73.925743
40.752155,-73.925743
40.752155,-73.925743
40.752155,-73.925743
40.752155,-73.925743
40.752155,-73.925743
40.752155,-73.925743
40.752155,-73.925743
40.752155,-73.925743
40.752155,-73.925743
40.752155,-73.925743
40.752155,-73.925743
40.745956,-73.943672
40.746223,-73.943855
40.746223,-73.943855
40.746223,-73.943855
40.745956,-73.943672
40.746223,-73.943855
40.746223,-73.943855
40.752121,-73.934059
40.752121,-73.934059
40.752121,-73.934059
40.770409,-73.934464
40.754593,-73.917191
40.755432,-73.921005
40.754032,-73.923363
40.753086,-73.931633
40.744865,-73.956879
40.744865,-73.956879
40.744865,-73.956879
40.751518,-73.938751
40.752171,-73.94062
40.752171,-73.94062
40.751163,-73.939316
40.751163,-73.939316
40.751102,-73.93914
40.751839,-73.939812
40.751816,-73.941162
40.750053,-73.940102
40.750053,-73.940102
40.749474,-73.939507
40.749474,-73.939507
40.749474,-73.939507
40.740841,-73.942413
40.749264,-73.941032
40.749683,-73.940445
40.749683,-73.940445
40.749809,-73.940666
40.749809,-73.940666
40.749809,-73.940666
40.750099,-73.941216
40.755993,-73.918793
40.74868,-73.942856
40.74868,-73.942856
40.74868,-73.942856
40.74868,-73.942856
40.747005,-73.939636
40.747005,-73.939636
40.747669,-73.942345
40.747669,-73.942345
40.74868,-73.942856
40.747005,-73.939636
40.747005,-73.939636
40.747005,-73.939636
40.747005,-73.939636
40.747005,-73.939636
40.747005,-73.939636
40.747005,-73.939636
40.74662,-73.940941
40.74662,-73.940941
40.74662,-73.940941
40.74662,-73.940941
40.746407,-73.941254
40.74662,-73.940941
40.75523,-73.917297
40.746876,-73.940903
40.746876,-73.940903
40.746876,-73.940903
40.746716,-73.950005
40.748013,-73.956963
40.748013,-73.956963
40.747906,-73.955849
40.747906,-73.955849
40.747906,-73.955849
40.744644,-73.944176
40.744644,-73.944176
40.744644,-73.944176
40.747341,-73.957054
40.747112,-73.955956
40.74445,-73.957527
40.74445,-73.957527
40.745956,-73.956352
40.745956,-73.956352
40.745956,-73.956352
40.745956,-73.956352
40.745956,-73.956352
40.745956,-73.956352
40.745956,-73.956352
40.745956,-73.956352
40.745857,-73.957626
40.743477,-73.953568
40.77253,-73.898445
40.77253,-73.898445
40.745014,-73.953987
40.745014,-73.953987
40.74667,-73.942772
40.741917,-73.959549
40.741917,-73.959549
40.741917,-73.959549
40.741917,-73.959549
40.741917,-73.959549
40.741917,-73.959549
40.741917,-73.959549
40.735153,-73.937569
40.752583,-73.949219
40.824066,-73.944427
40.731976,-73.894135
40.730221,-73.893959
40.71426,-73.912056
40.714371,-73.911949
40.714371,-73.911949
40.714371,-73.911949
40.714954,-73.911621
40.714954,-73.911621
40.72364,-73.904449
40.723698,-73.8927
40.714832,-73.912369
40.714565,-73.912514
40.714432,-73.912537
40.715439,-73.903915
40.713657,-73.911598
40.714684,-73.910355
40.714367,-73.909439
40.722679,-73.902542
40.713867,-73.907005
40.722691,-73.901161
40.725357,-73.900703
40.724785,-73.899658
40.732014,-73.89682
40.724087,-73.895203
40.724087,-73.895203
40.722214,-73.892479
40.72187,-73.891785
40.730236,-73.894394
40.727055,-73.893967
40.727177,-73.892036
40.727356,-73.891167
40.732082,-73.889313
40.729851,-73.889107
40.724892,-73.893158
40.723888,-73.907158
40.728413,-73.904068
40.733017,-73.896858
40.730015,-73.889053
40.72538,-73.889206
40.727276,-73.876572
40.726112,-73.8731
40.720104,-73.889275
40.721848,-73.884422
40.71748,-73.885635
40.713047,-73.897034
40.713478,-73.897446
40.716858,-73.8843
40.716862,-73.884399
40.718628,-73.876663
40.718803,-73.875168
40.710632,-73.894173
40.71487,-73.879143
40.713566,-73.878868
40.712215,-73.875694
40.712215,-73.875694
40.712326,-73.886726
40.711193,-73.872192
40.718983,-73.886246
40.712486,-73.884003
40.713799,-73.880783
40.710693,-73.878662
40.712948,-73.877258
40.712379,-73.874023
40.723469,-73.871025
40.720348,-73.888901
40.715755,-73.873253
40.722515,-73.881973
40.713799,-73.880783
40.710842,-73.875168
40.744999,-73.702087
40.748035,-73.70311
40.741596,-73.701111
40.730103,-73.992317
40.858906,-73.929214
40.765568,-73.987549
40.797253,-73.950089
40.719807,-73.997719
40.734104,-73.999992
40.734104,-73.999992
40.769096,-73.985336
40.714195,-73.997871
40.734501,-73.989197
40.734501,-73.989197
40.734501,-73.989197
40.71019,-73.991257
40.862614,-73.924927
40.761272,-74.000465
40.761272,-74.000465
40.761272,-74.000465
40.866322,-73.927666
40.735435,-73.991714
40.735435,-73.991714
40.735435,-73.991714
40.735435,-73.991714
40.735435,-73.991714
40.730705,-73.995064
40.730705,-73.995064
40.772198,-73.990898
40.705597,-74.016151
40.705597,-74.016151
40.705597,-74.016151
40.705597,-74.016151
40.705597,-74.016151
40.705597,-74.016151
40.705597,-74.016151
40.705597,-74.016151
40.765545,-73.947006
40.765545,-73.947006
40.71236,-74.009148
40.86742,-73.924973
40.80666,-73.941338
40.807865,-73.940338
40.735386,-73.99321
40.774509,-73.96447
40.774509,-73.96447
40.774509,-73.96447
40.798584,-73.951874
40.705566,-74.017403
40.731251,-74.003609
40.772919,-73.992958
40.713783,-73.990509
40.729042,-73.989388
40.730701,-73.976448
40.796246,-73.962349
40.812557,-73.938835
40.771973,-73.980263
40.771973,-73.980263
40.777649,-73.975792
40.771797,-73.989914
40.71405,-74.012878
40.868885,-73.921265
40.718246,-73.992607
40.718246,-73.992607
40.737862,-74.008476
40.707966,-74.006279
40.707966,-74.006279
40.707966,-74.006279
40.707966,-74.006279
40.707966,-74.006279
40.70689,-74.007179
40.70689,-74.007179
40.70689,-74.007179
40.70689,-74.007179
40.70689,-74.007179
40.709564,-74.002098
40.753227,-73.967781
40.744835,-73.99176
40.744835,-73.99176
40.744835,-73.99176
40.747963,-73.989601
40.747963,-73.989601
40.747963,-73.989601
40.747963,-73.989601
40.747963,-73.989601
40.747963,-73.989601
40.747963,-73.989601
40.747963,-73.989601
40.752773,-73.986031
40.764317,-73.9776
40.782539,-73.975372
40.790775,-73.969368
40.779247,-73.958473
40.72361,-73.997055
40.718525,-73.988907
40.734955,-73.998909
40.734955,-73.998909
40.716812,-74.00354
40.721207,-73.987953
40.817322,-73.938637
40.738213,-73.996483
40.744007,-73.992401
40.743694,-73.992241
40.744007,-73.992401
40.763245,-73.978615
40.763287,-73.978508
40.779575,-73.977615
40.781246,-73.977859
40.783733,-73.974648
40.787552,-73.971825
40.789242,-73.970505
40.789242,-73.970505
40.789242,-73.970505
40.789242,-73.970505
40.792171,-73.975464
40.792171,-73.975464
40.792171,-73.975464
40.792171,-73.975464
40.792171,-73.975464
40.752007,-73.986176
40.727173,-74.008102
40.727173,-74.008102
40.727173,-74.008102
40.727173,-74.008102
40.727173,-74.008102
40.727173,-74.008102
40.727173,-74.008102
40.727173,-74.008102
40.718311,-73.992569
40.746639,-73.990601
40.725842,-73.983871
40.725933,-73.983986
40.779133,-73.978195
40.747334,-73.980438
40.718376,-73.992538
40.735012,-74.005554
40.71859,-73.986015
40.784561,-73.974236
40.71582,-74.005974
40.71582,-74.005974
40.71582,-74.005974
40.71582,-74.005974
40.71582,-74.005974
40.71582,-74.005974
40.71582,-74.005974
40.71582,-74.005974
40.851803,-73.938675
40.725796,-74.002182
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.743874,-73.98288
40.740593,-74.001686
40.76543,-73.977058
40.76543,-73.977058
40.76543,-73.977058
40.744751,-73.982285
40.742367,-73.982979
40.717319,-73.998451
40.718697,-73.983139
40.718697,-73.983139
40.837322,-73.940437
40.749474,-73.978615
40.775253,-73.981026
40.775253,-73.981026
40.837589,-73.940323
40.837589,-73.940323
40.837589,-73.940323
40.74921,-73.978828
40.74921,-73.978828
40.786724,-73.951462
40.716434,-74.003342
40.716434,-74.003342
40.716434,-74.003342
40.712025,-73.995155
40.871319,-73.915077
40.80209,-73.950584
40.737923,-73.997177
40.84211,-73.936821
40.727222,-73.983879
40.806114,-73.94561
40.867149,-73.924866
40.745148,-73.986099
40.81102,-73.954285
40.709576,-74.009331
40.783241,-73.971893
40.740803,-74.00174
40.81715,-73.952499
40.774254,-73.945869
40.868565,-73.924164
40.725697,-74.001686
40.781929,-73.976082
40.781929,-73.976082
40.704742,-74.006897
40.750065,-73.978104
40.760712,-73.970451
40.760712,-73.970451
40.715408,-74.012589
40.715408,-74.012589
40.715408,-74.012589
40.727188,-73.983803
40.815292,-73.940994
40.746544,-73.991127
40.779873,-73.977989
40.847954,-73.935555
40.716057,-74.003494
40.716057,-74.003494
40.724274,-73.978394
40.798763,-73.942673
40.785515,-73.952698
40.71204,-73.994972
40.71204,-73.994972
40.801167,-73.941063
40.710876,-74.00737
40.725887,-74.002541
40.784473,-73.974815
40.779835,-73.959862
40.740841,-74.001511
40.799534,-73.942261
40.736824,-73.998306
40.74839,-73.979134
40.718876,-73.982933
40.739506,-73.996567
40.726383,-73.98365
40.746895,-73.980164
40.748791,-73.978905
40.748791,-73.978905
40.764668,-73.967674
40.783741,-73.953568
40.717712,-73.998505
40.743294,-73.99334
40.7616,-73.963257
40.7616,-73.963257
40.765625,-73.977486
40.783493,-73.953819
40.70747,-74.00589
40.70747,-74.00589
40.86869,-73.92382
40.727219,-73.985886
40.747559,-73.979813
40.761711,-73.969757
40.761711,-73.969757
40.763405,-73.968445
40.719246,-73.995773
40.716785,-73.993233
40.726002,-74.002441
40.73859,-73.997025
40.732758,-73.999199
40.78286,-73.953941
40.729733,-74.000397
40.864655,-73.92025
40.864655,-73.92025
40.778221,-73.979187
40.745415,-73.988518
40.726501,-73.983566
40.786419,-73.9515
40.787041,-73.951027
40.738625,-73.997108
40.734077,-73.993759
40.731552,-73.976608
40.804638,-73.946594
40.788006,-73.96843
40.733028,-73.996895
40.727028,-73.98539
40.746326,-73.980324
40.777592,-73.957718
40.780418,-73.956032
40.845249,-73.942535
40.729858,-74.000488
40.776333,-73.989151
40.776333,-73.989151
40.776333,-73.989151
40.864418,-73.924744
40.866631,-73.921432
40.866631,-73.921432
40.776886,-73.980232
40.786598,-73.973183
40.791149,-73.953011
40.736496,-74.00766
40.732719,-73.989563
40.748695,-73.978676
40.745373,-73.984528
40.745373,-73.984528
40.745373,-73.984528
40.868488,-73.923241
40.868488,-73.923241
40.866211,-73.921173
40.741108,-73.995621
40.741562,-73.994865
40.791309,-73.952377
40.791309,-73.952377
40.791309,-73.952377
40.791309,-73.952377
40.719551,-73.989914
40.742104,-73.983681
40.719387,-73.986748
40.815697,-73.941193
40.84301,-73.937935
40.727364,-73.985779
40.736347,-74.007774
40.709221,-74.013756
40.709221,-74.013756
40.719658,-73.988312
40.718224,-73.996773
40.718224,-73.996773
40.817093,-73.940651
40.7701,-73.985855
40.724182,-73.976013
40.780376,-73.955315
40.748722,-73.990135
40.748722,-73.990135
40.787231,-73.951561
40.787289,-73.951515
40.777523,-73.95755
40.719418,-73.995163
40.717896,-73.997894
40.802975,-73.950424
40.817131,-73.940735
40.778927,-73.955971
40.733337,-73.989731
40.724239,-73.975975
40.724239,-73.975975
40.724239,-73.975975
40.790001,-73.948311
40.795269,-73.944901
40.718296,-73.997139
40.793793,-73.969009
40.765713,-73.957932
40.72826,-73.987465
40.777485,-73.957458
40.839691,-73.943069
40.839691,-73.943069
40.743134,-73.99408
40.784382,-73.955948
40.775986,-73.958633
40.764442,-73.978973
40.766022,-73.957085
40.766022,-73.957085
40.780293,-73.954781
40.805584,-73.94178
40.770195,-73.967079
40.821789,-73.947205
40.738415,-73.997475
40.738415,-73.997475
40.849102,-73.935867
40.705776,-74.00724
40.705776,-74.00724
40.705776,-74.00724
40.709084,-74.006447
40.796806,-73.948135
40.767014,-73.956924
40.75309,-73.974236
40.75309,-73.974236
40.86451,-73.924294
40.745193,-73.992928
40.735748,-73.986526
40.747341,-73.979401
40.725376,-73.987259
40.868786,-73.922775
40.777393,-73.980286
40.777393,-73.980286
40.777393,-73.980286
40.845612,-73.942734
40.813572,-73.95591
40.813572,-73.95591
40.756355,-73.971771
40.719067,-73.991615
40.762047,-73.980888
40.762047,-73.980888
40.709476,-74.006706
40.759247,-73.969879
40.868999,-73.922958
40.73579,-73.999939
40.74226,-73.982124
40.847897,-73.934998
40.847897,-73.934998
40.767494,-73.953629
40.767242,-73.953072
40.741398,-73.982788
40.743816,-73.980835
40.748695,-73.977097
40.748695,-73.977097
40.748695,-73.977097
40.748695,-73.977097
40.816341,-73.941551
40.816341,-73.941551
40.816341,-73.941551
40.79232,-73.969688
40.792938,-73.969215
40.74371,-74.003029
40.796417,-73.94429
40.796417,-73.94429
40.732014,-73.988525
40.732014,-73.988525
40.732014,-73.988525
40.744152,-73.980583
40.744152,-73.980583
40.747921,-73.978004
40.747921,-73.978004
40.747921,-73.978004
40.852154,-73.941322
40.767906,-73.952766
40.821571,-73.94519
40.720394,-73.987579
40.807331,-73.947899
40.746979,-73.992165
40.776226,-73.981415
40.791271,-73.948669
40.791271,-73.948669
40.731495,-73.976334
40.778992,-73.975113
40.741482,-73.997971
40.745941,-73.979477
40.753654,-73.973976
40.753654,-73.973976
40.753654,-73.973976
40.76004,-73.969543
40.725655,-73.983147
40.725655,-73.983147
40.719063,-73.991234
40.777164,-73.988823
40.777164,-73.988823
40.777164,-73.988823
40.777164,-73.988823
40.777164,-73.988823
40.777164,-73.988823
40.777164,-73.988823
40.777164,-73.988823
40.777164,-73.988823
40.777164,-73.988823
40.777164,-73.988823
40.777164,-73.988823
40.775879,-73.981667
40.779865,-73.979164
40.779865,-73.979164
40.739983,-73.990486
40.745628,-73.979668
40.74572,-73.980171
40.745628,-73.979668
40.719963,-73.982872
40.741669,-73.982315
40.745701,-73.980118
40.801865,-73.963692
40.804523,-73.950211
40.76931,-73.952362
40.741344,-73.982635
40.741344,-73.982635
40.747623,-73.97805
40.747623,-73.97805
40.769547,-73.954941
40.738419,-73.984474
40.739937,-73.983971
40.801899,-73.963768
40.811401,-73.944862
40.787083,-73.973969
40.728161,-74.001724
40.775692,-73.955856
40.775692,-73.955856
40.769901,-73.951935
40.769855,-73.954117
40.716747,-73.986465
40.734837,-73.986473
40.738552,-73.984306
40.755127,-73.972313
40.755127,-73.972313
40.755127,-73.972313
40.7635,-73.966728
40.82172,-73.945091
40.868896,-73.922462
40.738464,-73.998703
40.763939,-73.980057
40.76569,-73.978088
40.775566,-73.983337
40.775566,-73.983337
40.777515,-73.980576
40.80164,-73.945335
40.720081,-73.983475
40.718906,-73.997375
40.718906,-73.997375
40.803288,-73.951172
40.813324,-73.943611
40.770626,-73.953705
40.770912,-73.954086
40.770981,-73.950508
40.802944,-73.944489
40.82172,-73.944763
40.866844,-73.920006
40.736778,-73.999344
40.772438,-73.955345
40.861481,-73.92662
40.732525,-74.002518
40.706532,-74.010857
40.769859,-73.981392
40.732613,-73.994804
40.741608,-73.990356
40.741608,-73.990356
40.851273,-73.937126
40.801193,-73.947289
40.803059,-73.945633
40.804424,-73.946838
40.809559,-73.941246
40.762093,-73.975655
40.762093,-73.975655
40.769962,-73.982666
40.769962,-73.982666
40.705273,-74.010231
40.729408,-73.987053
40.722992,-73.985489
40.748928,-73.976563
40.748928,-73.976563
40.748928,-73.976563
40.748928,-73.976563
40.752129,-73.974236
40.752205,-73.974167
40.752205,-73.974167
40.752205,-73.974167
40.752205,-73.974167
40.752205,-73.974167
40.755257,-73.971947
40.760403,-73.968628
40.725422,-73.98259
40.778603,-73.955841
40.720654,-73.98867
40.719433,-73.985725
40.799675,-73.954269
40.761547,-73.982697
40.761261,-73.98259
40.761547,-73.982697
40.761547,-73.982697
40.761547,-73.982697
40.761547,-73.982697
40.761547,-73.982697
40.761547,-73.982697
40.76424,-73.979744
40.81826,-73.952705
40.786285,-73.950806
40.851788,-73.931709
40.744823,-73.981873
40.744823,-73.981873
40.744476,-73.98011
40.744476,-73.98011
40.761559,-73.968163
40.782078,-73.953201
40.720432,-73.986603
40.787033,-73.950554
40.787033,-73.950554
40.77182,-73.94973
40.73838,-73.98423
40.777912,-73.956284
40.779793,-73.954781
40.738754,-73.998611
40.738754,-73.998611
40.760044,-73.983299
40.772266,-73.949501
40.772266,-73.949501
40.855167,-73.934242
40.720547,-73.986374
40.720718,-73.989281
40.742603,-73.980827
40.742603,-73.980827
40.742603,-73.980827
40.720779,-73.988609
40.742966,-73.980568
40.742966,-73.980568
40.742966,-73.980568
40.742966,-73.980568
40.742966,-73.980568
40.746201,-73.978531
40.746201,-73.978531
40.746201,-73.978531
40.748585,-73.976479
40.769806,-73.962273
40.734932,-74.008926
40.800388,-73.964867
40.742607,-73.995819
40.742607,-73.995819
40.776104,-73.982094
40.776104,-73.982094
40.785469,-73.975212
40.787979,-73.949051
40.81155,-73.945221
40.81155,-73.945221
40.77475,-73.953621
40.765442,-73.979088
40.765442,-73.979088
40.765442,-73.979088
40.787766,-73.948845
40.720943,-73.985374
40.720943,-73.985374
40.720943,-73.985374
40.80032,-73.965019
40.765442,-73.979088
40.765442,-73.979088
40.765442,-73.979088
40.791523,-73.944649
40.78875,-73.948662
40.837025,-73.947845
40.720844,-73.989212
40.804581,-73.93631
40.804798,-73.93634
40.804581,-73.93631
40.804581,-73.93631
40.804798,-73.93634
40.804581,-73.93631
40.804581,-73.93631
40.804581,-73.93631
40.804581,-73.93631
40.804581,-73.93631
40.777161,-73.958321
40.720913,-73.988541
40.738838,-73.99881
40.80455,-73.951035
40.811356,-73.945518
40.775047,-73.963783
40.805141,-73.958015
40.728939,-73.989143
40.782879,-73.972229
40.766174,-73.978516
40.766174,-73.978516
40.766174,-73.978516
40.740749,-73.982239
40.723186,-73.984779
40.754642,-73.972107
40.754906,-73.972473
40.754642,-73.972107
40.754642,-73.972107
40.754642,-73.972107
40.771286,-73.960762
40.74699,-73.983978
40.74699,-73.983978
40.720562,-73.984848
40.818432,-73.939941
40.744576,-73.994926
40.744576,-73.994926
40.744576,-73.994926
40.744576,-73.994926
40.794373,-73.969025
40.776299,-73.984856
40.850311,-73.935143
40.760265,-73.984184
40.760265,-73.984184
40.760265,-73.984184
40.760265,-73.984184
40.774975,-73.950386
40.78957,-73.948532
40.794704,-73.943604
40.721451,-73.987892
40.776402,-73.953209
40.763271,-73.981262
40.763271,-73.981262
40.783535,-73.977379
40.782013,-73.950668
40.78236,-73.951622
40.783115,-73.951759
40.721523,-73.987877
40.809525,-73.94696
40.810425,-73.946411
40.734104,-74.009705
40.798332,-73.940926
40.746712,-73.977814
40.746712,-73.977814
40.777218,-73.955971
40.780102,-73.95433
40.780102,-73.95433
40.853706,-73.938034
40.869232,-73.921333
40.745468,-73.978676
40.763912,-73.965187
40.763912,-73.965187
40.782097,-73.952461
40.811291,-73.946175
40.778137,-73.981239
40.780312,-73.979874
40.796551,-73.94754
40.729134,-73.984596
40.763153,-73.965828
40.721649,-73.987816
40.719845,-73.996437
40.734898,-74.009544
40.800606,-73.942757
40.791569,-73.946465
40.777672,-73.946259
40.777927,-73.949013
40.789066,-73.948029
40.801304,-73.942276
40.813187,-73.952881
40.735027,-73.992973
40.768856,-73.968124
40.73439,-74.000137
40.73439,-74.000137
40.713463,-73.992149
40.866817,-73.9272
40.73296,-73.979401
40.771763,-73.980537
40.742435,-74.000137
40.776058,-73.983795
40.776058,-73.983795
40.776058,-73.983795
40.776058,-73.983795
40.776058,-73.983795
40.776058,-73.983795
40.776058,-73.983795
40.776058,-73.983795
40.776058,-73.983795
40.776058,-73.983795
40.776058,-73.983795
40.776058,-73.983795
40.776058,-73.983795
40.717999,-73.985199
40.787785,-73.948112
40.723255,-73.98436
40.86171,-73.9245
40.74358,-73.995438
40.779701,-73.9804
40.778198,-73.948387
40.779636,-73.950813
40.726307,-73.977562
40.720795,-73.992538
40.720795,-73.992538
40.720795,-73.992538
40.799194,-73.940285
40.722374,-73.984894
40.771503,-73.960098
40.77335,-73.9589
40.777798,-73.954941
40.721439,-73.985016
40.726082,-73.995224
40.725952,-73.995216
40.791691,-73.945358
40.792988,-73.94458
40.725185,-73.981743
40.781628,-73.979034
40.78896,-73.947777
40.771469,-73.960014
40.721844,-73.987717
40.782539,-73.978409
40.780148,-73.950333
40.717846,-73.997673
40.727692,-73.999977
40.77953,-73.947037
40.780846,-73.949211
40.785572,-73.949753
40.785572,-73.949753
40.785572,-73.949753
40.785572,-73.949753
40.853973,-73.93795
40.782875,-73.977669
40.790398,-73.972511
40.781353,-73.94944
40.779697,-73.944595
40.723061,-73.984146
40.861958,-73.923897
40.781361,-73.94886
40.781361,-73.94886
40.721821,-73.988602
40.800297,-73.945
40.800297,-73.945
40.768452,-73.962173
40.86702,-73.93055
40.86702,-73.93055
40.856144,-73.933716
40.7873,-73.947792
40.827656,-73.946236
40.827488,-73.945557
40.866825,-73.930305
40.866825,-73.930305
40.86655,-73.929947
40.86655,-73.929947
40.791523,-73.944649
40.719627,-74.007149
40.757607,-73.979179
40.756706,-73.977097
40.757607,-73.979179
40.757607,-73.979179
40.716881,-73.98616
40.778378,-73.988297
40.778378,-73.988297
40.778378,-73.988297
40.778378,-73.988297
40.778378,-73.988297
40.778378,-73.988297
40.778378,-73.988297
40.778378,-73.988297
40.778378,-73.988297
40.778378,-73.988297
40.778378,-73.988297
40.778378,-73.988297
40.778378,-73.988297
40.778378,-73.988297
40.778378,-73.988297
40.778534,-73.988441
40.778397,-73.9879
40.778378,-73.988297
40.778378,-73.988297
40.778378,-73.988297
40.778378,-73.988297
40.778378,-73.988297
40.778378,-73.988297
40.778378,-73.988297
40.778378,-73.988297
40.778378,-73.988297
40.741768,-73.996841
40.728516,-74.003387
40.706993,-74.005539
40.706993,-74.005539
40.706993,-74.005539
40.799065,-73.939987
40.765678,-73.963966
40.728249,-74.000587
40.788338,-73.947502
40.856285,-73.934296
40.814449,-73.960129
40.784473,-73.950302
40.784473,-73.950302
40.784473,-73.950302
40.71814,-73.998138
40.854206,-73.937881
40.80212,-73.942924
40.742996,-73.999939
40.728798,-73.981346
40.862026,-73.923714
40.726284,-74.002151
40.720158,-73.983704
40.720158,-73.983704
40.728104,-73.999626
40.726871,-73.977013
40.723068,-73.983665
40.723068,-73.983665
40.778545,-73.954842
40.80101,-73.954643
40.730694,-73.985741
40.727898,-73.979462
40.798332,-73.942139
40.854439,-73.937805
40.815327,-73.943024
40.799229,-73.941185
40.799229,-73.941185
40.814739,-73.959923
40.77232,-73.959282
40.722122,-73.987183
40.722122,-73.987183
40.806324,-73.952477
40.806324,-73.952477
40.814892,-73.960526
40.814892,-73.960526
40.789577,-73.973251
40.789577,-73.973251
40.789577,-73.973251
40.789577,-73.973251
40.789577,-73.973251
40.789577,-73.973251
40.789577,-73.973251
40.789577,-73.973251
40.789577,-73.973251
40.789577,-73.973251
40.866501,-73.926155
40.866501,-73.926155
40.795338,-73.948967
40.739834,-73.988937
40.719257,-74.000381
40.722954,-73.994263
40.729252,-73.988602
40.722408,-73.991951
40.722408,-73.991951
40.724552,-73.98085
40.724552,-73.98085
40.8004,-73.940514
40.772755,-73.959137
40.806438,-73.953217
40.814945,-73.95977
40.724243,-73.984222
40.788338,-73.947502
40.832645,-73.942657
40.719692,-73.983292
40.786201,-73.942795
40.720009,-73.983032
40.720009,-73.983032
40.801544,-73.964546
40.774673,-73.982635
40.774673,-73.982635
40.721256,-73.99588
40.72678,-74.002754
40.734322,-74.003822
40.805763,-73.95118
40.802143,-73.939247
40.775177,-73.982475
40.807049,-73.940025
40.812893,-73.953339
40.727509,-73.991791
40.727509,-73.991791
40.773975,-73.965179
40.858978,-73.928154
40.707413,-74.006927
40.707413,-74.006927
40.848312,-73.940628
40.848312,-73.940628
40.708103,-74.016975
40.866611,-73.927719
40.866219,-73.928024
40.866611,-73.927719
40.737328,-73.993279
40.702797,-74.012749
40.73283,-73.996391
40.730099,-74.004807
40.722797,-73.985718
40.704819,-74.012291
40.753548,-73.964767
40.753548,-73.964767
40.706322,-74.011192
40.706509,-74.011238
40.706509,-74.011238
40.799965,-73.945534
40.737267,-73.991234
40.748039,-73.982353
40.771439,-73.94783
40.705441,-74.009338
40.709705,-74.008942
40.747997,-73.980988
40.716576,-74.016129
40.866867,-73.927597
40.760807,-73.977364
40.77158,-73.981178
40.77158,-73.981178
40.77158,-73.981178
40.785595,-73.970795
40.786289,-73.969917
40.706184,-74.01561
40.706184,-74.01561
40.706184,-74.01561
40.706184,-74.01561
40.706184,-74.01561
40.766678,-73.979736
40.716499,-74.012299
40.731018,-73.988174
40.731018,-73.988174
40.733803,-73.986519
40.740959,-73.980652
40.748592,-73.975441
40.760578,-73.966904
40.762367,-73.965591
40.762367,-73.965591
40.762367,-73.965591
40.762367,-73.965591
40.764393,-73.963997
40.765121,-73.963669
40.765442,-73.963242
40.767288,-73.961761
40.775906,-73.955688
40.775906,-73.955688
40.775906,-73.955688
40.775906,-73.955688
40.779282,-73.953232
40.779282,-73.953232
40.779408,-73.953285
40.78051,-73.9524
40.777344,-73.94352
40.846916,-73.942657
40.846916,-73.942657
40.708324,-74.016541
40.708324,-74.016541
40.708324,-74.016541
40.708324,-74.016541
40.807743,-73.949722
40.741085,-73.99823
40.741085,-73.99823
40.742229,-73.997269
40.74585,-73.994812
40.74585,-73.994812
40.74585,-73.994812
40.766239,-73.979889
40.766239,-73.979889
40.771122,-73.98761
40.771122,-73.98761
40.77557,-73.984436
40.77557,-73.984436
40.77557,-73.984436
40.77557,-73.984436
40.77557,-73.984436
40.77557,-73.984436
40.77557,-73.984436
40.777412,-73.983124
40.790325,-73.973595
40.792259,-73.972343
40.777866,-73.985695
40.777866,-73.985695
40.707458,-74.004318
40.707458,-74.004318
40.775494,-73.981552
40.78886,-73.943375
40.722538,-73.989166
40.799236,-73.939026
40.731831,-73.987534
40.745041,-73.978325
40.76775,-73.961548
40.778843,-73.953629
40.778809,-73.953949
40.778843,-73.953629
40.779613,-73.952835
40.779613,-73.952835
40.801895,-73.964867
40.736603,-74.001289
40.80603,-73.950966
40.80603,-73.950966
40.743027,-73.996819
40.784672,-73.977608
40.792965,-73.971573
40.793537,-73.970978
